,,,,x,y
,,,,55.6683692932129,37.8658027648926
,,,,55.7795524597168,37.5235176086426
,,,,55.7704467773438,37.7407569885254
,,,,55.755210876464794,37.631172180175795
,,,,55.753688812255895,37.632453918456996
,,,,55.6737480163574,37.6546974182129
,,,,55.651050567627,37.6512908935547
,,,,55.7910957336426,37.388671875
,,,,55.8052444458008,37.63230514526371
,,,,55.6696243286133,37.502128601074205
,,,,55.6695785522461,37.502021789550795
,,,,55.7085762023926,37.6570472717285
,,,,55.7264175415039,37.62900924682621
,,,,55.713626861572294,37.612846374511705
,,,,55.63630676269529,37.5211296081543
,,,,55.7028999328613,37.555137634277294
,,,,55.704750061035206,37.5559844970703
,,,,55.7188873291016,37.605037689209
,,,,55.6713752746582,37.554206848144496
,,,,55.7517623901367,37.5450401306152
,,,,55.8007659912109,37.5633773803711
,,,,55.7383346557617,37.637020111084
,,,,55.643890380859396,37.7969741821289
,,,,55.636775970459006,37.5991363525391
,,,,55.5030288696289,37.5814971923828
,,,,55.7636871337891,37.6171073913574
,,,,55.774929046630895,37.550468444824205
,,,,55.8429679870605,37.5475921630859
,,,,55.8429679870605,37.5475921630859
,,,,55.8790702819824,37.5794105529785
,,,,55.7763786315918,37.6693077087402
,,,,55.776527404785206,37.6728630065918
,,,,55.774562835693395,37.587127685546896
,,,,55.7136764526367,37.831703186035206
,,,,55.8976364135742,37.596099853515604
,,,,55.756687164306605,37.7185859680176
,,,,55.6457023620605,37.7472381591797
,,,,55.6457023620605,37.7472381591797
,,,,55.56831359863279,37.5876312255859
,,,,55.56831359863279,37.5876312255859
,,,,55.901538848877,37.5475845336914
,,,,55.730995178222706,37.6230697631836
,,,,55.737857818603494,37.686805725097706
,,,,55.626102447509794,37.306953430175795
,,,,55.9812088012695,37.1625518798828
,,,,55.981414794921896,37.1624794006348
,,,,55.74272155761721,37.5586433410645
,,,,55.774837493896506,37.5473175048828
,,,,55.816257476806605,37.503849029541
,,,,55.816257476806605,37.503849029541
,,,,55.740749359130895,37.6576271057129
,,,,55.8034439086914,37.81443405151371
,,,,55.8208236694336,37.7182579040527
,,,,55.768306732177706,37.6777801513672
,,,,55.768306732177706,37.6777801513672
,,,,55.7189865112305,37.6282157897949
,,,,55.784782409668,37.578342437744105
,,,,55.7654914855957,37.6528472900391
,,,,55.73945617675779,37.5662879943848
,,,,55.752105712890604,37.5324478149414
,,,,55.7620697021484,37.663970947265604
,,,,55.8522872924805,37.4213447570801
,,,,55.734058380127,37.7054023742676
,,,,55.6591873168945,37.6304359436035
,,,,55.762580871582,37.682456970214794
,,,,55.7763862609863,37.6551399230957
,,,,55.7763862609863,37.6551399230957
,,,,55.7763862609863,37.6551399230957
,,,,55.7763862609863,37.6551399230957
,,,,55.869327545165994,37.5912322998047
,,,,55.7904930114746,37.3935585021973
,,,,55.779361724853494,37.6649131774902
,,,,55.8986663818359,37.629447937011705
,,,,55.812740325927706,37.555606842041
,,,,55.6877861022949,37.4827880859375
,,,,55.7777328491211,37.7294921875
,,,,55.7723579406738,37.6448249816895
,,,,55.764076232910206,37.5877838134766
,,,,55.7767219543457,37.586254119873
,,,,55.7787284851074,37.8270988464355
,,,,55.6036033630371,37.494346618652294
,,,,55.7344093322754,37.589527130127
,,,,55.7543716430664,37.6249656677246
,,,,55.7250366210938,37.396980285644496
,,,,55.7112503051758,37.433048248291
,,,,55.7166137695313,37.887355804443395
,,,,55.7839431762695,37.6246795654297
,,,,55.8970146179199,37.6321144104004
,,,,55.767417907714794,37.601169586181605
,,,,55.767417907714794,37.601169586181605
,,,,55.767417907714794,37.601169586181605
,,,,55.767417907714794,37.601169586181605
,,,,55.767417907714794,37.601169586181605
,,,,55.78901672363279,37.7745323181152
,,,,55.8757514953613,37.4472808837891
,,,,55.854030609130895,37.4758529663086
,,,,55.8100509643555,37.4804344177246
,,,,55.8336067199707,37.5156135559082
,,,,55.7515525817871,37.636661529541
,,,,55.711818695068395,37.3889617919922
,,,,55.5492057800293,37.3259391784668
,,,,55.856658935546896,37.437084197998
,,,,55.790462493896506,37.5847129821777
,,,,55.74577331542971,37.633392333984396
,,,,55.763355255127,37.579376220703104
,,,,55.879554748535206,37.5227203369141
,,,,55.980194091796896,37.1760482788086
,,,,55.7894172668457,37.5338706970215
,,,,55.741241455078104,37.6587066650391
,,,,55.850406646728494,37.444091796875
,,,,55.729801177978494,37.6405601501465
,,,,55.798648834228494,37.71897506713871
,,,,55.798648834228494,37.71897506713871
,,,,55.703453063964794,37.73095703125
,,,,55.885135650634794,37.5877075195313
,,,,55.885135650634794,37.5877075195313
,,,,55.592464447021506,37.632087707519496
,,,,55.762035369873,37.734767913818395
,,,,55.7289009094238,37.682708740234396
,,,,55.71923828125,37.7329521179199
,,,,55.7348022460938,37.8253746032715
,,,,55.739498138427706,37.6700592041016
,,,,55.739498138427706,37.6700592041016
,,,,55.700279235839794,37.654933929443395
,,,,55.6465454101563,37.6551933288574
,,,,55.739772796630895,37.5966186523438
,,,,55.7645606994629,37.5536308288574
,,,,55.6616821289063,37.4814682006836
,,,,55.858493804931605,37.5300445556641
,,,,55.782657623290994,37.5841026306152
,,,,55.6875190734863,37.5581474304199
,,,,55.6875190734863,37.5581474304199
,,,,55.6280632019043,37.505012512206996
,,,,55.639957427978494,37.758205413818395
,,,,55.9019432067871,37.5856819152832
,,,,55.7614555358887,37.654258728027294
,,,,55.7668685913086,37.716823577880895
,,,,55.8063087463379,37.4179267883301
,,,,55.7090263366699,37.6207618713379
,,,,55.809230804443395,37.636390686035206
,,,,55.883960723877,37.686920166015604
,,,,55.7262763977051,37.603931427002
,,,,55.866085052490206,37.705394744873
,,,,55.866085052490206,37.705394744873
,,,,55.809230804443395,37.636390686035206
,,,,55.809230804443395,37.636390686035206
,,,,55.809230804443395,37.636390686035206
,,,,55.5478439331055,37.5432472229004
,,,,55.5543098449707,37.5250091552734
,,,,55.5543098449707,37.5250091552734
,,,,55.759090423584006,37.6247787475586
,,,,55.7644386291504,37.617240905761705
,,,,55.719730377197294,37.4003944396973
,,,,55.719730377197294,37.4003944396973
,,,,55.6319389343262,37.4832191467285
,,,,55.601619720459006,37.3372650146484
,,,,55.8414154052734,37.4896240234375
,,,,55.716983795165994,37.41151809692379
,,,,55.735954284668,37.400825500488295
,,,,55.6644706726074,37.5992393493652
,,,,55.780765533447294,37.6109580993652
,,,,55.592464447021506,37.632087707519496
,,,,55.5674018859863,37.5619773864746
,,,,55.6552124023438,37.6448974609375
,,,,55.6536445617676,37.620697021484396
,,,,55.6536445617676,37.620697021484396
,,,,55.5038375854492,37.571559906005895
,,,,55.665740966796896,37.6203117370605
,,,,55.758129119873,37.548912048339794
,,,,55.79582214355471,37.5130615234375
,,,,55.8474617004395,37.3523826599121
,,,,55.7658538818359,37.5897331237793
,,,,55.7658538818359,37.5897331237793
,,,,55.820884704589794,37.62831497192379
,,,,55.6684379577637,37.5599365234375
,,,,55.634494781494105,37.326591491699205
,,,,55.69746398925779,37.500205993652294
,,,,55.7550277709961,37.7370567321777
,,,,55.8456230163574,37.4995727539063
,,,,55.805290222168,37.585113525390604
,,,,55.5870971679688,37.633857727050795
,,,,55.666259765625,37.636177062988295
,,,,55.639957427978494,37.758205413818395
,,,,55.639957427978494,37.758205413818395
,,,,55.639957427978494,37.758205413818395
,,,,55.7653923034668,37.6102867126465
,,,,55.8976364135742,37.596099853515604
,,,,55.826908111572294,37.445198059081996
,,,,55.7237205505371,37.4521026611328
,,,,55.812530517578104,37.8328285217285
,,,,55.812530517578104,37.8328285217285
,,,,55.6959037780762,37.6253623962402
,,,,55.7901496887207,37.5316123962402
,,,,55.804569244384794,37.6452751159668
,,,,55.889041900634794,37.5406494140625
,,,,55.889041900634794,37.5406494140625
,,,,55.8508529663086,37.4098472595215
,,,,55.758129119873,37.548912048339794
,,,,55.6319389343262,37.4832191467285
,,,,55.8011703491211,37.5558204650879
,,,,55.8011703491211,37.5558204650879
,,,,55.706638336181605,37.6658592224121
,,,,55.7887992858887,37.7936210632324
,,,,55.87394714355471,37.551078796386705
,,,,55.6119613647461,37.5375862121582
,,,,55.731861114502,37.626804351806605
,,,,55.754753112793,37.59267044067379
,,,,55.733669281005895,37.5878753662109
,,,,55.676700592040994,37.5602607727051
,,,,55.7687187194824,37.6445770263672
,,,,55.7546730041504,37.621543884277294
,,,,55.7546730041504,37.621543884277294
,,,,55.7723617553711,37.5871734619141
,,,,55.8960838317871,37.39125442504879
,,,,55.8960838317871,37.39125442504879
,,,,55.7193832397461,37.6647071838379
,,,,55.754581451415994,37.60886764526371
,,,,55.7653961181641,37.669807434081996
,,,,55.766685485839794,37.699394226074205
,,,,55.6932563781738,37.7498321533203
,,,,55.6932563781738,37.7498321533203
,,,,55.7040901184082,37.6344566345215
,,,,55.771636962890604,37.692230224609396
,,,,55.6468925476074,37.620697021484396
,,,,55.6551628112793,37.492950439453104
,,,,55.801082611084006,37.7600708007813
,,,,55.7100982666016,37.6238975524902
,,,,55.748233795165994,37.6481323242188
,,,,55.746891021728494,37.6482391357422
,,,,55.9834671020508,37.2034950256348
,,,,55.804534912109396,37.562713623046896
,,,,55.833702087402294,37.543758392334
,,,,55.838130950927706,37.577121734619105
,,,,55.756618499755895,37.4174385070801
,,,,55.825103759765604,37.503593444824205
,,,,55.7215728759766,37.4598541259766
,,,,55.8900947570801,37.5234375
,,,,55.83984375,37.5280990600586
,,,,55.6725044250488,37.3037567138672
,,,,55.7490653991699,37.5385398864746
,,,,55.7684173583984,37.64695358276371
,,,,55.7609748840332,37.8200340270996
,,,,55.794246673584006,37.586372375488295
,,,,55.7193832397461,37.6647071838379
,,,,55.794246673584006,37.586372375488295
,,,,55.735164642334006,37.58544921875
,,,,55.7691421508789,37.6431846618652
,,,,55.659217834472706,37.63661575317379
,,,,55.777305603027294,37.46706008911129
,,,,55.757484436035206,37.563606262206996
,,,,55.7525787353516,37.610378265380895
,,,,55.856472015380895,37.3485527038574
,,,,55.605495452880895,37.2866821289063
,,,,55.7418365478516,37.619602203369105
,,,,55.714260101318395,37.6319618225098
,,,,55.77140808105471,37.674407958984396
,,,,55.8156318664551,37.7155799865723
,,,,55.8101577758789,37.7788848876953
,,,,55.833805084228494,37.5231323242188
,,,,55.740928649902294,37.8515663146973
,,,,55.8262405395508,37.760814666748
,,,,55.7709808349609,37.5241928100586
,,,,55.841701507568395,37.385673522949205
,,,,55.7556762695313,37.8138542175293
,,,,55.742305755615206,37.5237426757813
,,,,55.676929473877,37.504798889160206
,,,,55.7001838684082,37.5801582336426
,,,,55.645923614502,37.4860420227051
,,,,55.756031036377,37.682098388671896
,,,,55.7255439758301,37.6218681335449
,,,,55.7255439758301,37.6218681335449
,,,,55.7368087768555,37.6530113220215
,,,,55.7933769226074,37.820140838623
,,,,55.63874816894529,37.3581657409668
,,,,55.773609161377,37.655670166015604
,,,,55.7767753601074,37.581459045410206
,,,,55.788845062255895,37.7835922241211
,,,,55.7888336181641,37.7835922241211
,,,,55.7108688354492,37.812202453613295
,,,,55.7829780578613,37.6406593322754
,,,,55.636165618896506,37.7941017150879
,,,,55.6255683898926,37.716056823730504
,,,,55.7618064880371,37.6386108398438
,,,,55.838130950927706,37.577121734619105
,,,,55.815670013427706,37.593963623046896
,,,,55.729801177978494,37.6405601501465
,,,,55.8437423706055,37.4449348449707
,,,,55.7252006530762,37.4619293212891
,,,,55.7769546508789,37.67539596557621
,,,,55.7522773742676,37.661205291748
,,,,55.723114013671896,37.7159080505371
,,,,55.67878723144529,37.6555786132813
,,,,55.649528503418,37.6075286865234
,,,,55.655731201171896,37.7367744445801
,,,,55.80363464355471,37.618503570556605
,,,,55.6502342224121,37.469169616699205
,,,,55.4926605224609,37.321327209472706
,,,,55.774227142334006,37.655124664306605
,,,,55.774227142334006,37.655124664306605
,,,,55.6963043212891,37.6010322570801
,,,,55.7475738525391,37.4257926940918
,,,,55.6801643371582,37.6632499694824
,,,,55.8094673156738,37.464572906494105
,,,,55.7709159851074,37.6228675842285
,,,,55.7943992614746,37.592041015625
,,,,55.7759208679199,37.553153991699205
,,,,55.8125495910645,37.639255523681605
,,,,55.838451385498,37.388511657714794
,,,,55.806468963623,37.587471008300795
,,,,55.7656745910645,37.62646484375
,,,,55.5886077880859,37.6632537841797
,,,,55.581993103027294,37.5847663879395
,,,,55.70173645019529,37.7754020690918
,,,,55.803226470947294,37.57529830932621
,,,,55.888275146484396,37.703559875488295
,,,,55.888275146484396,37.703559875488295
,,,,55.849636077880895,37.5003318786621
,,,,55.5826568603516,37.6715087890625
,,,,55.7987480163574,37.5931854248047
,,,,55.656822204589794,37.6037101745605
,,,,55.656822204589794,37.6037101745605
,,,,55.701755523681605,37.577766418456996
,,,,55.701755523681605,37.577766418456996
,,,,55.66084289550779,37.5547523498535
,,,,55.66081237792971,37.554740905761705
,,,,55.731296539306605,37.6219635009766
,,,,55.865936279296896,37.6664237976074
,,,,55.864818572998,37.66587448120121
,,,,55.639186859130895,37.6452598571777
,,,,55.990695953369105,37.2147674560547
,,,,55.8013114929199,37.4770927429199
,,,,55.7892913818359,37.398078918456996
,,,,55.769744873046896,37.6441497802734
,,,,55.7026863098145,37.78236770629879
,,,,55.969444274902294,37.4356727600098
,,,,55.7602005004883,37.5675163269043
,,,,55.6922416687012,37.5279197692871
,,,,55.799476623535206,37.4509887695313
,,,,55.7876396179199,37.653144836425795
,,,,55.63261413574221,37.3639144897461
,,,,55.6913528442383,37.5231781005859
,,,,55.6519775390625,37.4993553161621
,,,,55.698604583740206,37.7323760986328
,,,,55.6436576843262,37.5262336730957
,,,,55.796470642089794,37.609920501709
,,,,55.8868064880371,37.5003051757813
,,,,55.547035217285206,37.5432357788086
,,,,55.8108444213867,37.392650604248
,,,,55.7348022460938,37.8253746032715
,,,,55.7458648681641,37.496612548828104
,,,,55.596038818359396,37.5937843322754
,,,,55.643947601318395,37.506927490234396
,,,,55.8372077941895,37.452964782714794
,,,,55.7866020202637,37.5398063659668
,,,,55.594944000244105,37.242645263671896
,,,,56.004940032959006,37.2042694091797
,,,,55.7999382019043,37.5059013366699
,,,,55.786491394043,37.3867034912109
,,,,55.7505683898926,37.532752990722706
,,,,55.734401702880895,37.4022560119629
,,,,55.870113372802706,37.4698066711426
,,,,55.7691535949707,37.583156585693395
,,,,55.7637786865234,37.616851806640604
,,,,55.660282135009794,37.405002593994105
,,,,55.858325958252,37.35585403442379
,,,,55.5804862976074,37.6876564025879
,,,,55.679168701171896,37.8953399658203
,,,,55.7813949584961,37.593315124511705
,,,,55.8133888244629,37.632984161377
,,,,55.8062019348145,37.647613525390604
,,,,55.6758422851563,37.6618423461914
,,,,55.7597503662109,37.6649589538574
,,,,55.62214660644529,37.784706115722706
,,,,55.9872703552246,37.837593078613295
,,,,55.7501564025879,37.542308807373
,,,,55.792407989502,37.7369232177734
,,,,55.792407989502,37.7369232177734
,,,,55.725894927978494,37.5263557434082
,,,,55.751369476318395,37.609344482421896
,,,,55.6906242370605,37.5614891052246
,,,,55.5143013000488,37.3524398803711
,,,,55.7085113525391,37.623706817627
,,,,55.7374610900879,37.6602058410645
,,,,56.0318412780762,37.17091751098629
,,,,55.703254699707,37.63747024536129
,,,,55.6776275634766,37.7809410095215
,,,,55.675121307373,37.7236824035645
,,,,55.7623977661133,37.6191177368164
,,,,55.7836761474609,37.6305160522461
,,,,55.74714660644529,37.6524810791016
,,,,55.7524757385254,37.656730651855504
,,,,55.6901626586914,37.813117980956996
,,,,55.767791748046896,37.5289726257324
,,,,55.7715911865234,37.665336608886705
,,,,55.85888671875,37.6939926147461
,,,,55.6563377380371,37.5695838928223
,,,,55.77449035644529,37.592559814453104
,,,,55.8507080078125,37.4486885070801
,,,,55.773853302002,37.536922454834
,,,,55.8409004211426,37.487396240234396
,,,,55.6650619506836,37.4814872741699
,,,,55.761791229248,37.6085777282715
,,,,55.761791229248,37.6085777282715
,,,,55.704917907714794,37.8079071044922
,,,,55.6623115539551,37.5441131591797
,,,,55.655208587646506,37.7439460754395
,,,,55.832069396972706,37.5927619934082
,,,,55.4907569885254,37.2965049743652
,,,,55.3363647460938,37.66603469848629
,,,,55.657955169677706,37.7515754699707
,,,,55.756710052490206,37.7185516357422
,,,,55.823246002197294,37.4980430603027
,,,,55.8077201843262,37.4829330444336
,,,,55.74101257324221,37.4154052734375
,,,,55.665134429931605,37.4786033630371
,,,,55.6745414733887,37.4351387023926
,,,,55.66828918457029,37.4822578430176
,,,,55.7456283569336,37.634819030761705
,,,,55.6458015441895,37.545970916748
,,,,55.6146774291992,37.7486000061035
,,,,55.604286193847706,37.7389793395996
,,,,55.782020568847706,37.707023620605504
,,,,55.60514831542971,37.738090515136705
,,,,55.721832275390604,37.695259094238295
,,,,55.7457160949707,37.7113456726074
,,,,55.7111129760742,37.8543586730957
,,,,55.757930755615206,37.5974235534668
,,,,55.7328758239746,37.7110137939453
,,,,55.776462554931605,37.593955993652294
,,,,55.80754089355471,37.5795288085938
,,,,55.860446929931605,37.6027870178223
,,,,55.795558929443395,37.709156036377
,,,,55.6336441040039,37.391529083252
,,,,55.6757583618164,37.486644744873
,,,,55.7111129760742,37.616493225097706
,,,,55.677642822265604,37.659828186035206
,,,,55.633815765380895,37.4319343566895
,,,,55.740516662597706,37.528961181640604
,,,,55.75837707519529,37.6309471130371
,,,,55.763980865478494,37.628379821777294
,,,,55.7919769287109,37.788780212402294
,,,,55.8793525695801,37.7151374816895
,,,,55.779426574707,37.662513732910206
,,,,55.7459182739258,37.590793609619105
,,,,55.629093170165994,37.4858627319336
,,,,55.6646842956543,37.5782623291016
,,,,55.720611572265604,37.610359191894496
,,,,55.757972717285206,37.59950637817379
,,,,55.8034439086914,37.81443405151371
,,,,55.8577156066895,37.6039886474609
,,,,55.8562698364258,37.60117721557621
,,,,55.8976364135742,37.596099853515604
,,,,55.8196334838867,37.8021697998047
,,,,55.8196334838867,37.8021697998047
,,,,55.6012649536133,37.164699554443395
,,,,55.588718414306605,37.3740997314453
,,,,55.6111068725586,37.6065216064453
,,,,55.752140045165994,37.5907135009766
,,,,55.752140045165994,37.5907135009766
,,,,55.6088981628418,37.298900604248
,,,,55.7230949401855,37.443756103515604
,,,,55.85888671875,37.6939926147461
,,,,55.776493072509794,37.6876945495605
,,,,55.776493072509794,37.6876945495605
,,,,55.7474250793457,37.7070808410645
,,,,55.7474250793457,37.7070808410645
,,,,55.7474250793457,37.7070808410645
,,,,55.7145843505859,37.8818130493164
,,,,55.6974678039551,37.848503112793004
,,,,55.698448181152294,37.846866607666
,,,,55.698448181152294,37.846866607666
,,,,55.684356689453104,37.7603034973145
,,,,55.65937805175779,37.7575225830078
,,,,55.660282135009794,37.5377922058105
,,,,55.7176933288574,37.6465072631836
,,,,55.8456230163574,37.4995727539063
,,,,55.6858520507813,37.4318084716797
,,,,55.725955963134794,37.610988616943395
,,,,55.8667793273926,37.5405616760254
,,,,55.8667793273926,37.540397644043004
,,,,55.8259468078613,37.6369972229004
,,,,55.8100776672363,37.5090827941895
,,,,55.902717590332,37.5345039367676
,,,,55.8024826049805,37.743659973144496
,,,,55.7925872802734,37.527587890625
,,,,55.7079010009766,37.6567840576172
,,,,55.6734848022461,37.7806434631348
,,,,55.673656463623,37.7804946899414
,,,,55.673656463623,37.7804946899414
,,,,55.679351806640604,37.687705993652294
,,,,55.847599029540994,37.688648223877
,,,,55.7803535461426,37.5562782287598
,,,,55.593868255615206,37.3518943786621
,,,,55.9652214050293,37.4135322570801
,,,,55.682712554931605,37.6244964599609
,,,,55.6231536865234,37.6043357849121
,,,,55.818397521972706,37.5738067626953
,,,,55.8588180541992,37.4920501708984
,,,,55.87516784667971,37.4903793334961
,,,,55.5934524536133,37.3676643371582
,,,,55.8043327331543,37.5204963684082
,,,,55.7888984680176,37.5819702148438
,,,,55.7343330383301,37.852931976318395
,,,,55.7343330383301,37.852931976318395
,,,,55.9834976196289,37.2338218688965
,,,,55.8201217651367,37.593292236328104
,,,,55.8268356323242,37.4443359375
,,,,55.7089233398438,37.690013885498
,,,,55.7257423400879,37.5809288024902
,,,,55.7257423400879,37.5809288024902
,,,,55.7252006530762,37.4619293212891
,,,,55.624385833740206,37.50831985473629
,,,,55.624385833740206,37.50831985473629
,,,,55.984317779540994,37.4308624267578
,,,,55.8848686218262,37.545139312744105
,,,,55.6527976989746,37.6067047119141
,,,,55.5396308898926,37.542877197265604
,,,,55.778350830078104,37.666908264160206
,,,,55.680110931396506,37.7170295715332
,,,,55.680110931396506,37.7170295715332
,,,,55.806148529052706,37.742340087890604
,,,,55.6341552734375,37.4411964416504
,,,,55.742008209228494,37.86716842651371
,,,,55.6341552734375,37.4411964416504
,,,,55.634552001953104,37.439491271972706
,,,,55.6353073120117,37.436862945556605
,,,,55.6587448120117,37.5412445068359
,,,,55.5468673706055,37.532539367675795
,,,,55.982627868652294,37.17515182495121
,,,,55.7437858581543,37.8633995056152
,,,,55.7546997070313,37.573268890380895
,,,,55.702354431152294,37.6254768371582
,,,,55.731292724609396,37.7177619934082
,,,,55.7435455322266,37.5158538818359
,,,,55.649864196777294,37.6643829345703
,,,,55.8900947570801,37.5234375
,,,,55.6009750366211,37.6091918945313
,,,,55.820884704589794,37.62831497192379
,,,,55.824798583984396,37.436428070068395
,,,,55.619178771972706,55.619178771972706
,,,,55.7820625305176,37.5444946289063
,,,,55.7452926635742,37.797290802002
,,,,55.6616821289063,37.4814682006836
,,,,55.7787284851074,37.8270988464355
,,,,55.8704490661621,37.5807228088379
,,,,55.738983154296896,37.6147956848145
,,,,55.801975250244105,37.5148048400879
,,,,55.7797966003418,37.546318054199205
,,,,55.8692398071289,37.6890830993652
,,,,55.814113616943395,37.4805145263672
,,,,55.609676361084006,37.7201042175293
,,,,55.8510551452637,37.35255813598629
,,,,55.7963943481445,37.800712585449205
,,,,55.784206390380895,37.4994316101074
,,,,55.767276763915994,37.6033706665039
,,,,55.7309722900391,37.5048332214355
,,,,55.651451110839794,37.644718170166
,,,,55.7003173828125,37.5021514892578
,,,,55.8437423706055,37.4449348449707
,,,,55.6525993347168,37.5290985107422
,,,,55.7310447692871,37.5737266540527
,,,,55.8185691833496,37.6053047180176
,,,,55.9623527526855,37.4161834716797
,,,,55.738983154296896,37.6147956848145
,,,,55.87092590332029,37.537872314453104
,,,,55.890697479248,37.544162750244105
,,,,55.7474594116211,37.625270843505895
,,,,55.7885665893555,37.489013671875
,,,,55.7090263366699,37.6207618713379
,,,,55.630977630615206,37.519325256347706
,,,,55.6248092651367,37.483238220214794
,,,,55.74101257324221,37.4154052734375
,,,,55.727256774902294,37.6268081665039
,,,,55.9812088012695,37.1625518798828
,,,,55.699558258056605,37.7360229492188
,,,,55.712711334228494,37.430702209472706
,,,,55.849937438964794,37.5867881774902
,,,,55.7657470703125,37.685600280761705
,,,,55.74018859863279,37.4343681335449
,,,,55.6270332336426,37.6327972412109
,,,,55.7709617614746,37.5933799743652
,,,,55.809230804443395,37.636390686035206
,,,,55.764896392822294,37.5769081115723
,,,,55.665920257568395,37.439949035644496
,,,,55.719478607177706,37.618400573730504
,,,,55.812816619873,37.7362518310547
,,,,55.7730865478516,37.6155281066895
,,,,55.7312812805176,37.548149108886705
,,,,55.7550048828125,37.6114540100098
,,,,55.596038818359396,37.5937843322754
,,,,55.7413139343262,37.707061767578104
,,,,55.5942802429199,37.604286193847706
,,,,55.730796813964794,37.617115020752
,,,,55.80754089355471,37.5795288085938
,,,,55.871986389160206,37.651908874511705
,,,,55.757961273193395,37.6110076904297
,,,,55.7820625305176,37.5444946289063
,,,,55.7646598815918,37.6192626953125
,,,,55.7088012695313,37.5074920654297
,,,,55.7820625305176,37.5444946289063
,,,,55.805835723877,37.6245880126953
,,,,55.7357788085938,37.66395950317379
,,,,55.7816162109375,37.6007652282715
,,,,55.656711578369105,37.60618209838871
,,,,55.7932281494141,37.6363563537598
,,,,55.7164077758789,37.678440093994105
,,,,55.315391540527294,37.1774444580078
,,,,55.657497406005895,37.6452140808105
,,,,55.579036712646506,37.6155853271484
,,,,55.6164627075195,37.7638359069824
,,,,55.783084869384794,37.6018714904785
,,,,55.6049880981445,37.5295562744141
,,,,55.761344909668,37.6329689025879
,,,,55.7006492614746,37.742015838623
,,,,55.5393600463867,37.5737953186035
,,,,55.761436462402294,37.7108612060547
,,,,55.764076232910206,37.5877838134766
,,,,55.7110176086426,37.4362831115723
,,,,55.721153259277294,37.418739318847706
,,,,55.7924003601074,37.5398406982422
,,,,55.795989990234396,37.596218109130895
,,,,55.7542037963867,37.556388854980504
,,,,55.7787284851074,37.8270988464355
,,,,55.7300491333008,37.564079284668004
,,,,55.770599365234396,37.645088195800795
,,,,55.7128219604492,37.721893310546896
,,,,55.7307815551758,37.546966552734396
,,,,55.7592163085938,37.665702819824205
,,,,55.656467437744105,37.6431007385254
,,,,55.7499656677246,37.5076293945313
,,,,55.7499656677246,37.5076293945313
